index,mos,im_loc
2422,75.92775991,voc_emotic_ava/JPEGImages__2010_005672.jpg
2423,70.22878401,voc_emotic_ava/JPEGImages__2012_002096.jpg
2424,71.65007263,voc_emotic_ava/JPEGImages__2010_001572.jpg
2425,73.90209972,blur_dataset/out_of_focus0670.jpg
2426,70.99347091,voc_emotic_ava/VOC2012__2010_001229.jpg
2427,72.02129963,voc_emotic_ava/EMOTIC__COCO_train2014_000000552184.jpg
2428,71.42720165,voc_emotic_ava/AVA__6995.jpg
2429,76.20099999,voc_emotic_ava/EMOTIC__COCO_train2014_000000196063.jpg
2430,76.16517411,voc_emotic_ava/EMOTIC__COCO_train2014_000000377331.jpg
2431,62.27877756,voc_emotic_ava/VOC2012__2012_003893.jpg
2432,76.22493207,voc_emotic_ava/EMOTIC__COCO_val2014_000000545007.jpg
2433,66.6923487,voc_emotic_ava/VOC2012__2008_004377.jpg
2434,66.77443507,voc_emotic_ava/JPEGImages__2008_005761.jpg
2435,71.10068782,voc_emotic_ava/VOC2012__2012_001622.jpg
2436,72.03939258,voc_emotic_ava/VOC2012__2012_002881.jpg
2437,72.39517554,voc_emotic_ava/JPEGImages__2010_002860.jpg
2438,75.62462498,voc_emotic_ava/VOC2012__2012_003651.jpg
2439,75.60683047,voc_emotic_ava/VOC2012__2010_004133.jpg
2440,72.16195954,voc_emotic_ava/VOC2012__2010_002473.jpg
2441,74.30845778,voc_emotic_ava/VOC2012__2009_000772.jpg
2442,72.70368092,voc_emotic_ava/EMOTIC__COCO_train2014_000000299585.jpg
2443,77.63307762,voc_emotic_ava/JPEGImages__2009_001934.jpg
2444,75.62564758,voc_emotic_ava/EMOTIC__COCO_val2014_000000578525.jpg
2445,75.27482378,voc_emotic_ava/VOC2012__2008_006184.jpg
2446,74.76352224,voc_emotic_ava/VOC2012__2011_006064.jpg
2447,71.86070902,voc_emotic_ava/VOC2012__2011_002293.jpg
2448,73.18212186,voc_emotic_ava/EMOTIC__COCO_train2014_000000257297.jpg
2449,72.41020878,voc_emotic_ava/VOC2012__2008_003501.jpg
2450,49.06725937,blur_dataset/motion0102.jpg
2451,69.54363225,voc_emotic_ava/JPEGImages__2008_005089.jpg
2452,72.67325328,voc_emotic_ava/AVA__209042.jpg
2453,76.87868731,voc_emotic_ava/VOC2012__2008_007295.jpg
2454,72.77075474,voc_emotic_ava/EMOTIC__gulvd21k2i0kiyrip0.jpg
2455,72.14564847,voc_emotic_ava/JPEGImages__2008_002842.jpg
2456,54.13112676,voc_emotic_ava/EMOTIC__COCO_train2014_000000326504.jpg
2457,74.36623868,voc_emotic_ava/JPEGImages__2009_004562.jpg
2458,73.36225717,voc_emotic_ava/AVA__461367.jpg
2459,74.53766285,voc_emotic_ava/VOC2012__2009_002550.jpg
2460,77.44230095,voc_emotic_ava/JPEGImages__2009_000720.jpg
2461,70.66070271,voc_emotic_ava/JPEGImages__2011_001038.jpg
2462,67.73576338,voc_emotic_ava/JPEGImages__2008_000493.jpg
2463,71.95383437,voc_emotic_ava/VOC2012__2010_005962.jpg
2464,72.01364164,voc_emotic_ava/JPEGImages__2009_000268.jpg
2465,71.1192254,voc_emotic_ava/VOC2012__2010_005766.jpg
2466,67.10155024,voc_emotic_ava/JPEGImages__2012_000078.jpg
2467,79.93548661,voc_emotic_ava/AVA__107382.jpg
2468,77.15961028,voc_emotic_ava/JPEGImages__2010_002320.jpg
2469,59.52381395,voc_emotic_ava/AVA__356906.jpg
2470,74.67248942,voc_emotic_ava/EMOTIC__COCO_train2014_000000430342.jpg
2471,76.137186,voc_emotic_ava/VOC2012__2008_000377.jpg
2472,68.37157907,voc_emotic_ava/VOC2012__2012_001946.jpg
2473,58.45229646,voc_emotic_ava/VOC2012__2012_001968.jpg
2474,78.18739988,voc_emotic_ava/AVA__61062.jpg
2475,73.398257,voc_emotic_ava/EMOTIC__COCO_train2014_000000577717.jpg
2476,68.26012004,voc_emotic_ava/EMOTIC__COCO_val2014_000000176257.jpg
2477,73.26142906,voc_emotic_ava/JPEGImages__2012_000914.jpg
2478,37.57190095,voc_emotic_ava/VOC2012__2012_001896.jpg
2479,72.26811229,voc_emotic_ava/EMOTIC__COCO_train2014_000000155323.jpg
2480,77.11190674,voc_emotic_ava/AVA__26968.jpg
2481,73.25552703,voc_emotic_ava/JPEGImages__2010_000908.jpg
2482,72.58217147,voc_emotic_ava/AVA__278041.jpg
2483,72.5972809,voc_emotic_ava/JPEGImages__2011_005068.jpg
2484,72.45736037,voc_emotic_ava/VOC2012__2008_005706.jpg
2485,74.72313301,voc_emotic_ava/EMOTIC__COCO_train2014_000000066236.jpg
2486,83.57984857,voc_emotic_ava/AVA__744291.jpg
2487,80.01823711,voc_emotic_ava/EMOTIC__13xk0rdsx6xjbzvycz.jpg
2488,77.24656867,voc_emotic_ava/EMOTIC__COCO_train2014_000000385302.jpg
2489,69.9428931,voc_emotic_ava/EMOTIC__COCO_train2014_000000288654.jpg
2490,62.2492659,voc_emotic_ava/AVA__12195.jpg
2491,67.60445557,voc_emotic_ava/EMOTIC__COCO_train2014_000000281133.jpg
2492,76.45563731,voc_emotic_ava/EMOTIC__COCO_train2014_000000376165.jpg
2493,64.8653227,voc_emotic_ava/JPEGImages__2012_003053.jpg
2494,78.17810689,voc_emotic_ava/EMOTIC__cbhus51pmobsg1t2gr.jpg
2495,68.60859152,voc_emotic_ava/VOC2012__2008_006411.jpg
2496,75.57509927,voc_emotic_ava/EMOTIC__COCO_train2014_000000335984.jpg
2497,65.42010932,voc_emotic_ava/EMOTIC__COCO_val2014_000000222648.jpg
2498,54.73204063,voc_emotic_ava/AVA__688061.jpg
2499,74.55760226,voc_emotic_ava/JPEGImages__2008_005220.jpg
2500,66.61984853,voc_emotic_ava/VOC2012__2010_006472.jpg
2501,68.91970153,voc_emotic_ava/VOC2012__2011_005853.jpg
2502,67.71368359,voc_emotic_ava/JPEGImages__2012_002263.jpg
2503,68.64359063,voc_emotic_ava/JPEGImages__2008_001470.jpg
2504,69.90734427,voc_emotic_ava/JPEGImages__2010_005978.jpg
2505,68.54639086,voc_emotic_ava/EMOTIC__COCO_train2014_000000400822.jpg
2506,77.98273223,voc_emotic_ava/JPEGImages__2011_003375.jpg
2507,76.12386123,voc_emotic_ava/VOC2012__2011_003742.jpg
2508,57.99040383,voc_emotic_ava/EMOTIC__COCO_train2014_000000558584.jpg
2509,77.11018153,voc_emotic_ava/JPEGImages__2007_007318.jpg
2510,62.28574188,voc_emotic_ava/AVA__264078.jpg
2511,64.21613792,voc_emotic_ava/EMOTIC__COCO_val2014_000000138180.jpg
2512,78.61883102,voc_emotic_ava/AVA__4893.jpg
2513,72.79363442,voc_emotic_ava/VOC2012__2007_008596.jpg
2514,73.31539479,voc_emotic_ava/VOC2012__2009_000754.jpg
2515,71.03083463,voc_emotic_ava/EMOTIC__COCO_train2014_000000573065.jpg
2516,71.37030317,voc_emotic_ava/JPEGImages__2008_000254.jpg
2517,67.06427591,voc_emotic_ava/VOC2012__2010_006152.jpg
2518,65.4907182,voc_emotic_ava/AVA__274713.jpg
2519,85.47307162,voc_emotic_ava/JPEGImages__2008_007118.jpg
2520,63.32633928,voc_emotic_ava/AVA__245107.jpg
2521,65.55656658,voc_emotic_ava/VOC2012__2010_006434.jpg
2522,76.96695583,voc_emotic_ava/VOC2012__2009_004891.jpg
2523,79.07537797,blur_dataset/out_of_focus0419.jpg
2524,71.8478421,voc_emotic_ava/JPEGImages__2010_004627.jpg
2525,75.02151937,voc_emotic_ava/AVA__19020.jpg
2526,74.08513813,voc_emotic_ava/VOC2012__2010_004739.jpg
2527,72.7874078,voc_emotic_ava/VOC2012__2010_000489.jpg
2528,70.49845932,voc_emotic_ava/AVA__318579.jpg
2529,77.54099589,voc_emotic_ava/EMOTIC__COCO_train2014_000000089202.jpg
2530,56.05047732,voc_emotic_ava/AVA__132203.jpg
2531,72.00698321,voc_emotic_ava/AVA__474796.jpg
2532,74.43483634,voc_emotic_ava/VOC2012__2010_001484.jpg
2533,75.88405541,voc_emotic_ava/AVA__10879.jpg
2534,68.53768837,voc_emotic_ava/AVA__40813.jpg
2535,65.03050279,voc_emotic_ava/EMOTIC__COCO_train2014_000000421542.jpg
2536,74.40088959,voc_emotic_ava/VOC2012__2011_005469.jpg
2537,73.23622129,voc_emotic_ava/EMOTIC__COCO_val2014_000000501005.jpg
2538,67.88236762,voc_emotic_ava/AVA__419950.jpg
2539,80.90343571,voc_emotic_ava/VOC2012__2010_003605.jpg
2540,77.6190352,voc_emotic_ava/EMOTIC__COCO_train2014_000000415464.jpg
2541,78.76936198,voc_emotic_ava/JPEGImages__2011_002062.jpg
2542,76.7010005,voc_emotic_ava/EMOTIC__COCO_train2014_000000464150.jpg
2543,79.73447285,voc_emotic_ava/VOC2012__2008_004351.jpg
2544,74.67881055,voc_emotic_ava/AVA__489726.jpg
2545,70.48860889,voc_emotic_ava/EMOTIC__COCO_train2014_000000524189.jpg
2546,72.44533134,voc_emotic_ava/JPEGImages__2008_003962.jpg
2547,76.44676458,voc_emotic_ava/AVA__485465.jpg
2548,74.60121338,voc_emotic_ava/VOC2012__2012_000708.jpg
2549,68.56311914,voc_emotic_ava/JPEGImages__2008_001690.jpg
2550,75.37902303,voc_emotic_ava/VOC2012__2009_005017.jpg
2551,72.77902158,voc_emotic_ava/JPEGImages__2011_002268.jpg
2552,74.28492388,voc_emotic_ava/VOC2012__2008_003563.jpg
2553,75.49066264,voc_emotic_ava/JPEGImages__2008_006538.jpg
2554,71.00110345,voc_emotic_ava/VOC2012__2011_002654.jpg
2555,72.45082612,voc_emotic_ava/JPEGImages__2011_005636.jpg
2556,71.84085054,voc_emotic_ava/EMOTIC__COCO_train2014_000000051982.jpg
2557,67.12001899,voc_emotic_ava/VOC2012__2008_000379.jpg
2558,72.18411707,voc_emotic_ava/VOC2012__2008_006437.jpg
2559,74.34448578,voc_emotic_ava/EMOTIC__COCO_train2014_000000262935.jpg
2560,71.73732214,blur_dataset/out_of_focus0241.jpg
2561,58.70238539,voc_emotic_ava/AVA__195397.jpg
2562,75.22619138,voc_emotic_ava/AVA__16739.jpg
2563,82.83732308,voc_emotic_ava/AVA__109906.jpg
2564,72.75540657,voc_emotic_ava/EMOTIC__9xdfncuf8ag326vxpr.jpg
2565,72.6929456,voc_emotic_ava/JPEGImages__2008_005631.jpg
2566,73.92659446,voc_emotic_ava/AVA__105297.jpg
2567,92.38982402,voc_emotic_ava/AVA__466834.jpg
2568,72.56669268,voc_emotic_ava/JPEGImages__2009_001502.jpg
2569,79.28192806,voc_emotic_ava/EMOTIC__COCO_train2014_000000310079.jpg
2570,68.26415533,voc_emotic_ava/EMOTIC__COCO_val2014_000000049450.jpg
2571,75.82765392,voc_emotic_ava/AVA__204004.jpg
2572,77.88731372,voc_emotic_ava/EMOTIC__COCO_val2014_000000266922.jpg
2573,65.6374803,voc_emotic_ava/EMOTIC__COCO_val2014_000000555904.jpg
2574,79.25572192,voc_emotic_ava/EMOTIC__COCO_train2014_000000515053.jpg
2575,77.36190258,voc_emotic_ava/VOC2012__2012_003485.jpg
2576,76.05773975,voc_emotic_ava/VOC2012__2011_006248.jpg
2577,81.85178892,voc_emotic_ava/JPEGImages__2008_006815.jpg
2578,72.08192006,voc_emotic_ava/JPEGImages__2012_003360.jpg
2579,64.73103221,voc_emotic_ava/VOC2012__2011_001577.jpg
2580,73.08192134,voc_emotic_ava/JPEGImages__2011_005442.jpg
2581,70.32284672,voc_emotic_ava/EMOTIC__COCO_train2014_000000189915.jpg
2582,59.23377481,voc_emotic_ava/VOC2012__2009_004393.jpg
2583,74.62650102,voc_emotic_ava/EMOTIC__COCO_val2014_000000032300.jpg
2584,76.28777166,voc_emotic_ava/JPEGImages__2007_001185.jpg
2585,73.04516558,voc_emotic_ava/VOC2012__2010_003523.jpg
2586,65.99992612,voc_emotic_ava/AVA__197546.jpg
2587,76.72913762,voc_emotic_ava/VOC2012__2008_008328.jpg
2588,76.34512852,voc_emotic_ava/VOC2012__2009_000961.jpg
2589,75.14334209,voc_emotic_ava/EMOTIC__COCO_val2014_000000100238.jpg
2590,71.54557462,voc_emotic_ava/VOC2012__2012_002482.jpg
2591,53.26930045,voc_emotic_ava/VOC2012__2010_006759.jpg
2592,73.46186718,voc_emotic_ava/VOC2012__2008_007626.jpg
2593,76.36202014,voc_emotic_ava/EMOTIC__COCO_train2014_000000347885.jpg
2594,63.6653441,voc_emotic_ava/JPEGImages__2010_006302.jpg
2595,74.20857152,voc_emotic_ava/JPEGImages__2008_000021.jpg
2596,76.25680316,voc_emotic_ava/EMOTIC__8exrrhu6a40rub6lyo.jpg
2597,79.31442956,voc_emotic_ava/VOC2012__2010_000531.jpg
2598,64.14815097,voc_emotic_ava/JPEGImages__2011_002193.jpg
2599,67.59079315,blur_dataset/motion0080.jpg
2600,75.73144519,voc_emotic_ava/EMOTIC__COCO_train2014_000000006541.jpg
2601,71.04034879,voc_emotic_ava/VOC2012__2011_006132.jpg
2602,79.69536855,voc_emotic_ava/AVA__706721.jpg
2603,59.87465531,voc_emotic_ava/AVA__546066.jpg
2604,72.56523516,voc_emotic_ava/VOC2012__2009_001619.jpg
2605,76.70366747,voc_emotic_ava/VOC2012__2010_001677.jpg
2606,78.32371538,voc_emotic_ava/JPEGImages__2010_000178.jpg
2607,71.54973175,voc_emotic_ava/AVA__88298.jpg
2608,73.64953252,voc_emotic_ava/JPEGImages__2012_000196.jpg
2609,70.98070178,voc_emotic_ava/VOC2012__2010_005010.jpg
2610,63.70868137,voc_emotic_ava/EMOTIC__COCO_train2014_000000576059.jpg
2611,75.36309589,voc_emotic_ava/AVA__12210.jpg
2612,79.00329367,voc_emotic_ava/EMOTIC__COCO_val2014_000000226967.jpg
2613,81.01597491,voc_emotic_ava/VOC2012__2008_006441.jpg
2614,82.33379488,voc_emotic_ava/AVA__5456.jpg
2615,77.20956519,voc_emotic_ava/JPEGImages__2012_003969.jpg
2616,73.72459006,voc_emotic_ava/EMOTIC__COCO_train2014_000000337427.jpg
2617,71.16157417,voc_emotic_ava/JPEGImages__2009_000209.jpg
2618,69.93578927,voc_emotic_ava/EMOTIC__COCO_train2014_000000174876.jpg
2619,77.02936259,voc_emotic_ava/JPEGImages__2010_001142.jpg
2620,64.90676773,voc_emotic_ava/JPEGImages__2012_001619.jpg
2621,78.94709868,voc_emotic_ava/EMOTIC__COCO_train2014_000000471325.jpg
2622,74.3209001,voc_emotic_ava/AVA__13758.jpg
2623,78.52656311,voc_emotic_ava/AVA__68684.jpg
2624,74.92087087,voc_emotic_ava/EMOTIC__c5robr916k7aeap6l9.jpg
2625,77.44449412,voc_emotic_ava/EMOTIC__COCO_train2014_000000502914.jpg
2626,77.42681504,voc_emotic_ava/EMOTIC__COCO_train2014_000000395766.jpg
2627,73.01503582,voc_emotic_ava/VOC2012__2011_007163.jpg
2628,68.74553204,voc_emotic_ava/EMOTIC__8azzr846jkx1ydwbee.jpg
2629,71.00789246,voc_emotic_ava/EMOTIC__COCO_train2014_000000154502.jpg
2630,71.8828919,voc_emotic_ava/AVA__585574.jpg
2631,78.72187647,voc_emotic_ava/JPEGImages__2011_001572.jpg
2632,71.82318191,voc_emotic_ava/EMOTIC__COCO_train2014_000000333895.jpg
2633,77.40026217,voc_emotic_ava/VOC2012__2008_003126.jpg
2634,60.64895461,voc_emotic_ava/EMOTIC__COCO_train2014_000000150754.jpg
2635,70.25808454,voc_emotic_ava/JPEGImages__2010_003939.jpg
2636,71.42424125,voc_emotic_ava/JPEGImages__2010_002080.jpg
2637,69.50933836,voc_emotic_ava/EMOTIC__COCO_train2014_000000224632.jpg
2638,73.15518026,voc_emotic_ava/JPEGImages__2010_000270.jpg
2639,66.58038523,voc_emotic_ava/VOC2012__2008_001515.jpg
2640,69.50502559,voc_emotic_ava/AVA__538677.jpg
2641,73.21362905,voc_emotic_ava/VOC2012__2009_003079.jpg
2642,75.06944095,blur_dataset/out_of_focus0101.JPG
2643,73.26560867,voc_emotic_ava/JPEGImages__2011_000531.jpg
2644,72.49469754,voc_emotic_ava/JPEGImages__2012_001737.jpg
2645,79.75122756,voc_emotic_ava/EMOTIC__COCO_train2014_000000329490.jpg
2646,74.65759499,voc_emotic_ava/EMOTIC__COCO_train2014_000000322507.jpg
2647,71.65706303,voc_emotic_ava/VOC2012__2011_006653.jpg
2648,68.76834565,voc_emotic_ava/JPEGImages__2011_006820.jpg
2649,78.62968136,voc_emotic_ava/AVA__518619.jpg
2650,77.31603903,voc_emotic_ava/AVA__53434.jpg
2651,73.73647912,voc_emotic_ava/VOC2012__2011_002942.jpg
2652,77.27397654,voc_emotic_ava/VOC2012__2010_000568.jpg
2653,76.6253436,voc_emotic_ava/VOC2012__2010_002591.jpg
2654,78.72733215,voc_emotic_ava/AVA__543872.jpg
2655,69.73000376,voc_emotic_ava/EMOTIC__sun_auvrcggmcupdmgbp.jpg
2656,72.05665947,voc_emotic_ava/EMOTIC__COCO_train2014_000000089753.jpg
2657,76.75521421,voc_emotic_ava/AVA__37618.jpg
2658,76.40448765,voc_emotic_ava/EMOTIC__43rau3mwed0ovod1du.jpg
2659,70.56375623,voc_emotic_ava/EMOTIC__akuyjjg8iwhu5cnb88.jpg
2660,68.60723162,voc_emotic_ava/VOC2012__2011_001954.jpg
2661,78.5138754,blur_dataset/out_of_focus0020.jpg
2662,75.09286763,voc_emotic_ava/JPEGImages__2008_001655.jpg
2663,70.47020275,voc_emotic_ava/EMOTIC__fx3og21lsllsbauh2z.jpg
2664,75.9564709,voc_emotic_ava/JPEGImages__2011_005757.jpg
2665,62.70786784,voc_emotic_ava/JPEGImages__2008_004458.jpg
2666,73.95228318,voc_emotic_ava/AVA__256329.jpg
2667,76.06747325,voc_emotic_ava/JPEGImages__2009_000223.jpg
2668,70.462071,voc_emotic_ava/EMOTIC__COCO_train2014_000000136683.jpg
2669,75.3656665,voc_emotic_ava/JPEGImages__2008_008755.jpg
2670,79.71097001,voc_emotic_ava/EMOTIC__COCO_train2014_000000065900.jpg
2671,70.80499749,voc_emotic_ava/EMOTIC__1vbbhcwhyzhvxyqi86.jpg
2672,62.46731482,voc_emotic_ava/EMOTIC__COCO_train2014_000000156652.jpg
2673,77.30856019,voc_emotic_ava/EMOTIC__COCO_train2014_000000418500.jpg
2674,75.55629442,voc_emotic_ava/JPEGImages__2010_004409.jpg
2675,71.5889707,voc_emotic_ava/VOC2012__2008_005651.jpg
2676,78.06540533,blur_dataset/out_of_focus0236.jpg
2677,65.17582181,voc_emotic_ava/VOC2012__2010_003121.jpg
2678,68.78443513,voc_emotic_ava/AVA__71626.jpg
2679,74.51249991,voc_emotic_ava/VOC2012__2011_002631.jpg
2680,67.30696144,voc_emotic_ava/JPEGImages__2007_008219.jpg
2681,70.49874987,voc_emotic_ava/JPEGImages__2008_001419.jpg
2682,74.80200774,voc_emotic_ava/VOC2012__2011_000440.jpg
2683,74.56280244,voc_emotic_ava/EMOTIC__COCO_train2014_000000123692.jpg
2684,71.60559561,voc_emotic_ava/VOC2012__2011_006060.jpg
2685,73.66941934,voc_emotic_ava/JPEGImages__2010_003649.jpg
2686,74.29987108,voc_emotic_ava/EMOTIC__COCO_train2014_000000575631.jpg
2687,71.9115611,blur_dataset/motion0030.jpg
2688,81.69683042,voc_emotic_ava/JPEGImages__2009_001448.jpg
2689,75.40556038,voc_emotic_ava/JPEGImages__2008_005115.jpg
2690,77.32459498,voc_emotic_ava/AVA__106751.jpg
2691,75.78693039,voc_emotic_ava/VOC2012__2008_003458.jpg
2692,75.44670566,voc_emotic_ava/EMOTIC__COCO_val2014_000000166392.jpg
2693,45.92562168,voc_emotic_ava/EMOTIC__COCO_train2014_000000468896.jpg
2694,74.18197991,voc_emotic_ava/EMOTIC__COCO_train2014_000000264233.jpg
2695,75.50408175,voc_emotic_ava/VOC2012__2010_000897.jpg
2696,76.79721909,voc_emotic_ava/EMOTIC__COCO_train2014_000000164893.jpg
2697,75.37579522,voc_emotic_ava/EMOTIC__COCO_train2014_000000243307.jpg
2698,71.19399173,voc_emotic_ava/EMOTIC__COCO_train2014_000000023298.jpg
2699,77.7441856,voc_emotic_ava/EMOTIC__COCO_train2014_000000505420.jpg
2700,71.34772848,voc_emotic_ava/EMOTIC__COCO_train2014_000000275057.jpg
2701,77.31644337,voc_emotic_ava/EMOTIC__COCO_val2014_000000532211.jpg
2702,76.3317026,voc_emotic_ava/EMOTIC__COCO_train2014_000000277858.jpg
2703,71.4954963,voc_emotic_ava/VOC2012__2012_001874.jpg
2704,78.2757529,voc_emotic_ava/VOC2012__2008_008584.jpg
2705,54.15036782,voc_emotic_ava/AVA__462227.jpg
2706,78.13603984,voc_emotic_ava/AVA__92546.jpg
2707,83.73168683,voc_emotic_ava/AVA__529690.jpg
2708,69.53908135,voc_emotic_ava/AVA__69512.jpg
2709,72.28320595,voc_emotic_ava/VOC2012__2011_001856.jpg
2710,72.7365904,voc_emotic_ava/VOC2012__2010_004574.jpg
2711,74.23966744,voc_emotic_ava/JPEGImages__2012_004119.jpg
2712,69.92058035,voc_emotic_ava/EMOTIC__COCO_train2014_000000534633.jpg
2713,78.34219475,voc_emotic_ava/VOC2012__2008_000700.jpg
2714,74.42232395,voc_emotic_ava/JPEGImages__2009_001320.jpg
2715,78.81231541,voc_emotic_ava/VOC2012__2012_001602.jpg
2716,73.83937165,voc_emotic_ava/JPEGImages__2009_000283.jpg
2717,47.18763989,voc_emotic_ava/AVA__283150.jpg
2718,70.78103452,voc_emotic_ava/EMOTIC__7m6ubed8n0vyos3kbu.jpg
2719,77.43045334,voc_emotic_ava/EMOTIC__COCO_train2014_000000141554.jpg
2720,75.39615799,voc_emotic_ava/JPEGImages__2011_000644.jpg
2721,78.67788005,voc_emotic_ava/JPEGImages__2011_000548.jpg
2722,78.07748028,voc_emotic_ava/AVA__623227.jpg
2723,73.45857064,voc_emotic_ava/AVA__445498.jpg
2724,75.26581483,voc_emotic_ava/VOC2012__2008_001386.jpg
2725,74.83380839,voc_emotic_ava/VOC2012__2011_004679.jpg
2726,71.64206593,voc_emotic_ava/JPEGImages__2012_003217.jpg
2727,72.35525404,voc_emotic_ava/EMOTIC__COCO_train2014_000000453968.jpg
2728,74.32984389,voc_emotic_ava/EMOTIC__COCO_train2014_000000572756.jpg
2729,69.07785625,voc_emotic_ava/AVA__588680.jpg
2730,69.41482303,voc_emotic_ava/AVA__15536.jpg
2731,85.54360291,voc_emotic_ava/VOC2012__2008_006947.jpg
2732,73.01427981,voc_emotic_ava/AVA__520970.jpg
2733,73.04199295,voc_emotic_ava/VOC2012__2012_003942.jpg
2734,66.47336406,voc_emotic_ava/EMOTIC__aumxa6oyo44xizmdtm.jpg
2735,72.83935892,voc_emotic_ava/AVA__212840.jpg
2736,77.08969806,voc_emotic_ava/EMOTIC__COCO_train2014_000000301403.jpg
2737,69.87441223,voc_emotic_ava/AVA__594728.jpg
2738,68.36436523,voc_emotic_ava/JPEGImages__2011_000521.jpg
2739,73.0744416,voc_emotic_ava/EMOTIC__COCO_train2014_000000136394.jpg
2740,66.01891455,voc_emotic_ava/VOC2012__2008_005407.jpg
2741,71.41797206,voc_emotic_ava/JPEGImages__2011_003752.jpg
2742,71.13129708,voc_emotic_ava/VOC2012__2012_003333.jpg
2743,75.9866033,voc_emotic_ava/JPEGImages__2011_003201.jpg
2744,75.5768398,voc_emotic_ava/EMOTIC__COCO_train2014_000000040298.jpg
2745,73.39188669,voc_emotic_ava/EMOTIC__COCO_train2014_000000096931.jpg
2746,64.75139637,voc_emotic_ava/JPEGImages__2011_005293.jpg
2747,77.48796399,voc_emotic_ava/EMOTIC__COCO_train2014_000000299932.jpg
2748,79.43190407,voc_emotic_ava/AVA__802460.jpg
2749,70.9654033,voc_emotic_ava/JPEGImages__2012_000471.jpg
2750,70.88621335,voc_emotic_ava/JPEGImages__2010_006535.jpg
2751,68.79649919,voc_emotic_ava/JPEGImages__2010_006414.jpg
2752,70.92802757,voc_emotic_ava/VOC2012__2008_002142.jpg
2753,70.86152746,voc_emotic_ava/AVA__40021.jpg
2754,73.69577281,voc_emotic_ava/JPEGImages__2008_008231.jpg
2755,79.69152626,voc_emotic_ava/JPEGImages__2008_002123.jpg
2756,74.73566739,voc_emotic_ava/JPEGImages__2009_001030.jpg
2757,75.8375331,voc_emotic_ava/JPEGImages__2011_000503.jpg
2758,75.84799277,voc_emotic_ava/EMOTIC__COCO_train2014_000000533396.jpg
2759,75.73121036,voc_emotic_ava/EMOTIC__COCO_val2014_000000246398.jpg
2760,63.40264719,voc_emotic_ava/JPEGImages__2010_005891.jpg
2761,63.80941043,voc_emotic_ava/JPEGImages__2011_000086.jpg
2762,71.88976442,voc_emotic_ava/JPEGImages__2011_006283.jpg
2763,77.97807459,voc_emotic_ava/JPEGImages__2008_006764.jpg
2764,75.03597911,voc_emotic_ava/EMOTIC__COCO_train2014_000000517485.jpg
2765,72.04610304,voc_emotic_ava/AVA__680330.jpg
2766,80.26608852,blur_dataset/out_of_focus0687.jpg
2767,67.99663119,voc_emotic_ava/EMOTIC__COCO_train2014_000000086556.jpg
2768,77.01781466,voc_emotic_ava/JPEGImages__2007_006981.jpg
2769,70.25751072,voc_emotic_ava/VOC2012__2012_001579.jpg
2770,71.82884523,voc_emotic_ava/AVA__42403.jpg
2771,72.4181177,voc_emotic_ava/EMOTIC__COCO_train2014_000000407159.jpg
2772,73.69130188,voc_emotic_ava/EMOTIC__COCO_train2014_000000076406.jpg
2773,73.8790465,voc_emotic_ava/AVA__270624.jpg
2774,73.71323485,voc_emotic_ava/JPEGImages__2011_001479.jpg
2775,74.16721514,voc_emotic_ava/VOC2012__2012_001581.jpg
2776,70.2324788,voc_emotic_ava/EMOTIC__COCO_train2014_000000426551.jpg
2777,68.91280669,voc_emotic_ava/EMOTIC__COCO_train2014_000000460491.jpg
2778,78.69757585,voc_emotic_ava/AVA__362246.jpg
2779,74.00419638,voc_emotic_ava/EMOTIC__COCO_train2014_000000375739.jpg
2780,71.46803109,voc_emotic_ava/JPEGImages__2007_003593.jpg
2781,71.94769347,voc_emotic_ava/EMOTIC__COCO_val2014_000000529917.jpg
2782,59.95404478,voc_emotic_ava/JPEGImages__2008_003418.jpg
2783,72.98536764,voc_emotic_ava/VOC2012__2008_003276.jpg
2784,77.22724382,voc_emotic_ava/VOC2012__2010_001379.jpg
2785,71.79427783,voc_emotic_ava/VOC2012__2011_000927.jpg
2786,73.19492416,voc_emotic_ava/EMOTIC__COCO_train2014_000000567768.jpg
2787,68.39407431,voc_emotic_ava/AVA__9982.jpg
2788,70.45189564,voc_emotic_ava/JPEGImages__2012_004049.jpg
2789,76.81187232,voc_emotic_ava/EMOTIC__COCO_train2014_000000284732.jpg
2790,72.93430425,voc_emotic_ava/JPEGImages__2011_005640.jpg
2791,72.53332485,blur_dataset/out_of_focus0087.JPG
2792,71.99702813,voc_emotic_ava/JPEGImages__2012_000995.jpg
2793,73.2887533,voc_emotic_ava/JPEGImages__2012_001892.jpg
2794,80.05761459,voc_emotic_ava/EMOTIC__COCO_train2014_000000193213.jpg
2795,78.34463135,voc_emotic_ava/EMOTIC__COCO_train2014_000000083783.jpg
2796,78.23209629,voc_emotic_ava/EMOTIC__COCO_val2014_000000487469.jpg
2797,78.6786744,voc_emotic_ava/JPEGImages__2011_002851.jpg
2798,80.00652714,voc_emotic_ava/AVA__83211.jpg
2799,77.86300124,voc_emotic_ava/AVA__372328.jpg
2800,75.70635472,voc_emotic_ava/VOC2012__2012_004059.jpg
2801,65.65280112,voc_emotic_ava/JPEGImages__2010_002865.jpg
2802,74.71085393,voc_emotic_ava/AVA__423299.jpg
2803,72.86389391,voc_emotic_ava/JPEGImages__2008_004541.jpg
